Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
9/8/2019 3:00,N.Y.C.,4372,7
9/8/2019 3:00,NORTH,441,7
9/8/2019 3:00,WEST,1217,7
9/8/2019 4:00,CAPITL,988,8
9/8/2019 4:00,CENTRL,1214,8
9/8/2019 4:00,DUNWOD,460,8
9/8/2019 4:00,GENESE,757,8
9/8/2019 4:00,HUD VL,717,8
9/8/2019 4:00,LONGIL,1683,8
9/8/2019 4:00,MHK VL,473,8
9/8/2019 4:00,MILLWD,187,8
9/8/2019 4:00,N.Y.C.,4312,8
9/8/2019 4:00,NORTH,442,8
9/8/2019 4:00,WEST,1215,8
9/8/2019 5:00,CAPITL,1002,9
9/8/2019 5:00,CENTRL,1238,9
9/8/2019 5:00,DUNWOD,465,9
9/8/2019 5:00,GENESE,771,9
9/8/2019 5:00,HUD VL,730,9
9/8/2019 5:00,LONGIL,1698,9
9/8/2019 5:00,MHK VL,487,9
9/8/2019 5:00,MILLWD,189,9
9/8/2019 5:00,N.Y.C.,4320,9
9/8/2019 5:00,NORTH,446,9
9/8/2019 5:00,WEST,1236,9
9/8/2019 6:00,CAPITL,1027,10
9/8/2019 6:00,CENTRL,1285,10
9/8/2019 6:00,DUNWOD,474,10
9/8/2019 6:00,GENESE,798,10
9/8/2019 6:00,HUD VL,747,10
9/8/2019 6:00,LONGIL,1723,10
9/8/2019 6:00,MHK VL,512,10
9/8/2019 6:00,MILLWD,197,10
9/8/2019 6:00,N.Y.C.,4380,10
9/8/2019 6:00,NORTH,454,10
9/8/2019 6:00,WEST,1271,10
9/8/2019 7:00,CAPITL,1049,11
9/8/2019 7:00,CENTRL,1314,11
9/8/2019 7:00,DUNWOD,486,11
9/8/2019 7:00,GENESE,813,11
9/8/2019 7:00,HUD VL,761,11
9/8/2019 7:00,LONGIL,1776,11
9/8/2019 7:00,MHK VL,540,11
9/8/2019 7:00,MILLWD,207,11
9/8/2019 7:00,N.Y.C.,4524,11
9/8/2019 7:00,NORTH,465,11
9/8/2019 7:00,WEST,1276,11
9/8/2019 8:00,CAPITL,1084,12
9/8/2019 8:00,CENTRL,1365,12
9/8/2019 8:00,DUNWOD,506,12
9/8/2019 8:00,GENESE,849,12
9/8/2019 8:00,HUD VL,791,12
9/8/2019 8:00,LONGIL,1901,12
9/8/2019 8:00,MHK VL,579,12
9/8/2019 8:00,MILLWD,222,12
9/8/2019 8:00,N.Y.C.,4748,12
9/8/2019 8:00,NORTH,477,12
9/8/2019 8:00,WEST,1343,12
9/8/2019 9:00,CAPITL,1118,13
9/8/2019 9:00,CENTRL,1418,13
9/8/2019 9:00,DUNWOD,530,13
9/8/2019 9:00,GENESE,886,13
9/8/2019 9:00,HUD VL,823,13
9/8/2019 9:00,LONGIL,2029,13
9/8/2019 9:00,MHK VL,608,13
9/8/2019 9:00,MILLWD,236,13
9/8/2019 9:00,N.Y.C.,5000,13
9/8/2019 9:00,NORTH,485,13
9/8/2019 9:00,WEST,1382,13
9/8/2019 10:00,CAPITL,1125,14
9/8/2019 10:00,CENTRL,1453,14
9/8/2019 10:00,DUNWOD,550,14
9/8/2019 10:00,GENESE,909,14
9/8/2019 10:00,HUD VL,838,14
9/8/2019 10:00,LONGIL,2130,14
9/8/2019 10:00,MHK VL,619,14
9/8/2019 10:00,MILLWD,247,14
9/8/2019 10:00,N.Y.C.,5231,14
9/8/2019 10:00,NORTH,489,14
9/8/2019 10:00,WEST,1411,14
9/8/2019 11:00,CAPITL,1121,15
9/8/2019 11:00,CENTRL,1472,15
9/8/2019 11:00,DUNWOD,563,15
9/8/2019 11:00,GENESE,926,15
9/8/2019 11:00,HUD VL,854,15
9/8/2019 11:00,LONGIL,2226,15
9/8/2019 11:00,MHK VL,616,15
9/8/2019 11:00,MILLWD,252,15
9/8/2019 11:00,N.Y.C.,5403,15
9/8/2019 11:00,NORTH,489,15
9/8/2019 11:00,WEST,1435,15
9/8/2019 12:00,CAPITL,1106,16
9/8/2019 12:00,CENTRL,1480,16
9/8/2019 12:00,DUNWOD,573,16
9/8/2019 12:00,GENESE,939,16
9/8/2019 12:00,HUD VL,870,16
9/8/2019 12:00,LONGIL,2346,16
9/8/2019 12:00,MHK VL,611,16
9/8/2019 12:00,MILLWD,256,16
9/8/2019 12:00,N.Y.C.,5522,16
9/8/2019 12:00,NORTH,486,16
9/8/2019 12:00,WEST,1455,16
9/8/2019 13:00,CAPITL,1100,17
9/8/2019 13:00,CENTRL,1472,17
9/8/2019 13:00,DUNWOD,579,17
9/8/2019 13:00,GENESE,944,17
9/8/2019 13:00,HUD VL,885,17
9/8/2019 13:00,LONGIL,2458,17
9/8/2019 13:00,MHK VL,603,17
9/8/2019 13:00,MILLWD,259,17
9/8/2019 13:00,N.Y.C.,5592,17
9/8/2019 13:00,NORTH,484,17
9/8/2019 13:00,WEST,1464,17
9/8/2019 14:00,CAPITL,1099,18
9/8/2019 14:00,CENTRL,1465,18
9/8/2019 14:00,DUNWOD,588,18
9/8/2019 14:00,GENESE,948,18
9/8/2019 14:00,HUD VL,914,18
9/8/2019 14:00,LONGIL,2548,18
9/8/2019 14:00,MHK VL,597,18
9/8/2019 14:00,MILLWD,264,18
9/8/2019 14:00,N.Y.C.,5638,18
9/8/2019 14:00,NORTH,483,18
9/8/2019 14:00,WEST,1467,18
9/8/2019 15:00,CAPITL,1122,19
9/8/2019 15:00,CENTRL,1469,19
9/8/2019 15:00,DUNWOD,600,19
9/8/2019 15:00,GENESE,953,19
9/8/2019 15:00,HUD VL,945,19
9/8/2019 15:00,LONGIL,2635,19
9/8/2019 15:00,MHK VL,603,19
9/8/2019 15:00,MILLWD,271,19
9/8/2019 15:00,N.Y.C.,5694,19
9/8/2019 15:00,NORTH,484,19
9/8/2019 15:00,WEST,1474,19
9/8/2019 16:00,CAPITL,1178,20
9/8/2019 16:00,CENTRL,1504,20
9/8/2019 16:00,DUNWOD,614,20
9/8/2019 16:00,GENESE,971,20
9/8/2019 16:00,HUD VL,987,20
9/8/2019 16:00,LONGIL,2721,20
9/8/2019 16:00,MHK VL,624,20
9/8/2019 16:00,MILLWD,279,20
9/8/2019 16:00,N.Y.C.,5749,20
9/8/2019 16:00,NORTH,488,20
9/8/2019 16:00,WEST,1499,20
9/8/2019 17:00,CAPITL,1241,21
9/8/2019 17:00,CENTRL,1551,21
9/8/2019 17:00,DUNWOD,633,21
9/8/2019 17:00,GENESE,997,21
9/8/2019 17:00,HUD VL,1030,21
9/8/2019 17:00,LONGIL,2786,21
9/8/2019 17:00,MHK VL,647,21
9/8/2019 17:00,MILLWD,290,21
9/8/2019 17:00,N.Y.C.,5805,21
9/8/2019 17:00,NORTH,496,21
9/8/2019 17:00,WEST,1519,21
9/8/2019 18:00,CAPITL,1277,22
9/8/2019 18:00,CENTRL,1567,22
9/8/2019 18:00,DUNWOD,641,22
9/8/2019 18:00,GENESE,1008,22
9/8/2019 18:00,HUD VL,1042,22
9/8/2019 18:00,LONGIL,2775,22
9/8/2019 18:00,MHK VL,659,22
9/8/2019 18:00,MILLWD,295,22
9/8/2019 18:00,N.Y.C.,5836,22
9/8/2019 18:00,NORTH,500,22
9/8/2019 18:00,WEST,1515,22
9/8/2019 19:00,CAPITL,1323,23
9/8/2019 19:00,CENTRL,1605,23
9/8/2019 19:00,DUNWOD,664,23
9/8/2019 19:00,GENESE,1028,23
9/8/2019 19:00,HUD VL,1076,23
9/8/2019 19:00,LONGIL,2792,23
9/8/2019 19:00,MHK VL,683,23
9/8/2019 19:00,MILLWD,305,23
9/8/2019 19:00,N.Y.C.,5896,23
9/8/2019 19:00,NORTH,506,23
9/8/2019 19:00,WEST,1539,23
9/8/2019 20:00,CAPITL,1329,0
9/8/2019 20:00,CENTRL,1619,0
9/8/2019 20:00,DUNWOD,672,0
9/8/2019 20:00,GENESE,1048,0
9/8/2019 20:00,HUD VL,1071,0
9/8/2019 20:00,LONGIL,2778,0
9/8/2019 20:00,MHK VL,687,0
9/8/2019 20:00,MILLWD,306,0
9/8/2019 20:00,N.Y.C.,5946,0
9/8/2019 20:00,NORTH,507,0
9/8/2019 20:00,WEST,1583,0
9/8/2019 21:00,CAPITL,1255,1
9/8/2019 21:00,CENTRL,1544,1
9/8/2019 21:00,DUNWOD,639,1
9/8/2019 21:00,GENESE,1002,1
9/8/2019 21:00,HUD VL,1007,1
9/8/2019 21:00,LONGIL,2614,1
9/8/2019 21:00,MHK VL,642,1
9/8/2019 21:00,MILLWD,286,1
9/8/2019 21:00,N.Y.C.,5829,1
9/8/2019 21:00,NORTH,494,1
9/8/2019 21:00,WEST,1543,1
9/8/2019 22:00,CAPITL,1167,2
9/8/2019 22:00,CENTRL,1445,2
9/8/2019 22:00,DUNWOD,598,2
9/8/2019 22:00,GENESE,932,2
9/8/2019 22:00,HUD VL,929,2
9/8/2019 22:00,LONGIL,2405,2
9/8/2019 22:00,MHK VL,591,2
9/8/2019 22:00,MILLWD,263,2
9/8/2019 22:00,N.Y.C.,5629,2
9/8/2019 22:00,NORTH,474,2
9/8/2019 22:00,WEST,1464,2
9/8/2019 23:00,CAPITL,1090,3
9/8/2019 23:00,CENTRL,1359,3
9/8/2019 23:00,DUNWOD,552,3
9/8/2019 23:00,GENESE,868,3
9/8/2019 23:00,HUD VL,852,3
9/8/2019 23:00,LONGIL,2176,3
9/8/2019 23:00,MHK VL,548,3
9/8/2019 23:00,MILLWD,236,3
9/8/2019 23:00,N.Y.C.,5345,3
9/8/2019 23:00,NORTH,460,3
9/8/2019 23:00,WEST,1376,3
9/9/2019 0:00,CAPITL,1037,4
9/9/2019 0:00,CENTRL,1311,4
9/9/2019 0:00,DUNWOD,507,4
9/9/2019 0:00,GENESE,844,4
9/9/2019 0:00,HUD VL,784,4
9/9/2019 0:00,LONGIL,1914,4
9/9/2019 0:00,MHK VL,518,4
9/9/2019 0:00,MILLWD,213,4
9/9/2019 0:00,N.Y.C.,5142,4
9/9/2019 0:00,NORTH,437,4
9/9/2019 0:00,WEST,1328,4
9/9/2019 1:00,CAPITL,1012,5
9/9/2019 1:00,CENTRL,1276,5
9/9/2019 1:00,DUNWOD,479,5
9/9/2019 1:00,GENESE,815,5
9/9/2019 1:00,HUD VL,746,5
9/9/2019 1:00,LONGIL,1805,5
9/9/2019 1:00,MHK VL,497,5
9/9/2019 1:00,MILLWD,202,5
9/9/2019 1:00,N.Y.C.,4873,5
9/9/2019 1:00,NORTH,435,5
9/9/2019 1:00,WEST,1288,5
9/9/2019 2:00,CAPITL,999,6
9/9/2019 2:00,CENTRL,1251,6
9/9/2019 2:00,DUNWOD,465,6
9/9/2019 2:00,GENESE,798,6
9/9/2019 2:00,HUD VL,724,6
9/9/2019 2:00,LONGIL,1740,6
9/9/2019 2:00,MHK VL,490,6
9/9/2019 2:00,MILLWD,196,6
9/9/2019 2:00,N.Y.C.,4701,6
9/9/2019 2:00,NORTH,434,6
9/9/2019 2:00,WEST,1270,6
9/9/2019 3:00,CAPITL,997,7
9/9/2019 3:00,CENTRL,1248,7
9/9/2019 3:00,DUNWOD,457,7
9/9/2019 3:00,GENESE,795,7
9/9/2019 3:00,HUD VL,715,7
9/9/2019 3:00,LONGIL,1715,7
9/9/2019 3:00,MHK VL,492,7
9/9/2019 3:00,MILLWD,191,7
9/9/2019 3:00,N.Y.C.,4618,7
9/9/2019 3:00,NORTH,431,7
9/9/2019 3:00,WEST,1266,7
9/9/2019 4:00,CAPITL,1017,8
9/9/2019 4:00,CENTRL,1277,8
9/9/2019 4:00,DUNWOD,461,8
9/9/2019 4:00,GENESE,813,8
9/9/2019 4:00,HUD VL,720,8
9/9/2019 4:00,LONGIL,1737,8
9/9/2019 4:00,MHK VL,507,8
9/9/2019 4:00,MILLWD,192,8
9/9/2019 4:00,N.Y.C.,4632,8
9/9/2019 4:00,NORTH,436,8
9/9/2019 4:00,WEST,1292,8
9/9/2019 5:00,CAPITL,1079,9
9/9/2019 5:00,CENTRL,1370,9
9/9/2019 5:00,DUNWOD,493,9
9/9/2019 5:00,GENESE,879,9
9/9/2019 5:00,HUD VL,762,9
9/9/2019 5:00,LONGIL,1835,9
9/9/2019 5:00,MHK VL,559,9
9/9/2019 5:00,MILLWD,207,9
9/9/2019 5:00,N.Y.C.,4854,9
9/9/2019 5:00,NORTH,449,9
9/9/2019 5:00,WEST,1369,9
9/9/2019 6:00,CAPITL,1186,10
9/9/2019 6:00,CENTRL,1532,10
9/9/2019 6:00,DUNWOD,548,10
9/9/2019 6:00,GENESE,985,10
9/9/2019 6:00,HUD VL,832,10
9/9/2019 6:00,LONGIL,1998,10
9/9/2019 6:00,MHK VL,643,10
9/9/2019 6:00,MILLWD,233,10
9/9/2019 6:00,N.Y.C.,5315,10
9/9/2019 6:00,NORTH,471,10
9/9/2019 6:00,WEST,1491,10
9/9/2019 7:00,CAPITL,1253,11
9/9/2019 7:00,CENTRL,1632,11
9/9/2019 7:00,DUNWOD,602,11
9/9/2019 7:00,GENESE,1046,11
9/9/2019 7:00,HUD VL,884,11
9/9/2019 7:00,LONGIL,2150,11
9/9/2019 7:00,MHK VL,695,11
9/9/2019 7:00,MILLWD,255,11
9/9/2019 7:00,N.Y.C.,5824,11
9/9/2019 7:00,NORTH,482,11
9/9/2019 7:00,WEST,1562,11
9/9/2019 8:00,CAPITL,1259,12
9/9/2019 8:00,CENTRL,1676,12
9/9/2019 8:00,DUNWOD,637,12
9/9/2019 8:00,GENESE,1081,12
9/9/2019 8:00,HUD VL,929,12
9/9/2019 8:00,LONGIL,2284,12
9/9/2019 8:00,MHK VL,716,12
9/9/2019 8:00,MILLWD,272,12
9/9/2019 8:00,N.Y.C.,6257,12
9/9/2019 8:00,NORTH,483,12
9/9/2019 8:00,WEST,1635,12
9/9/2019 9:00,CAPITL,1265,13
9/9/2019 9:00,CENTRL,1709,13
9/9/2019 9:00,DUNWOD,656,13
9/9/2019 9:00,GENESE,1112,13
9/9/2019 9:00,HUD VL,949,13
9/9/2019 9:00,LONGIL,2363,13
9/9/2019 9:00,MHK VL,725,13
9/9/2019 9:00,MILLWD,279,13
9/9/2019 9:00,N.Y.C.,6544,13
9/9/2019 9:00,NORTH,486,13
9/9/2019 9:00,WEST,1668,13
9/9/2019 10:00,CAPITL,1266,14
9/9/2019 10:00,CENTRL,1735,14
9/9/2019 10:00,DUNWOD,668,14
9/9/2019 10:00,GENESE,1137,14
9/9/2019 10:00,HUD VL,959,14
9/9/2019 10:00,LONGIL,2434,14
9/9/2019 10:00,MHK VL,727,14
9/9/2019 10:00,MILLWD,284,14
9/9/2019 10:00,N.Y.C.,6682,14
9/9/2019 10:00,NORTH,491,14
9/9/2019 10:00,WEST,1703,14
9/9/2019 11:00,CAPITL,1259,15
9/9/2019 11:00,CENTRL,1749,15
9/9/2019 11:00,DUNWOD,668,15
9/9/2019 11:00,GENESE,1156,15
9/9/2019 11:00,HUD VL,968,15
9/9/2019 11:00,LONGIL,2470,15
9/9/2019 11:00,MHK VL,719,15
9/9/2019 11:00,MILLWD,284,15
9/9/2019 11:00,N.Y.C.,6771,15
9/9/2019 11:00,NORTH,495,15
9/9/2019 11:00,WEST,1724,15
9/9/2019 12:00,CAPITL,1252,16
9/9/2019 12:00,CENTRL,1749,16
9/9/2019 12:00,DUNWOD,668,16
9/9/2019 12:00,GENESE,1164,16
9/9/2019 12:00,HUD VL,975,16
9/9/2019 12:00,LONGIL,2506,16
9/9/2019 12:00,MHK VL,718,16
9/9/2019 12:00,MILLWD,283,16
9/9/2019 12:00,N.Y.C.,6814,16
9/9/2019 12:00,NORTH,494,16
9/9/2019 12:00,WEST,1725,16
9/9/2019 13:00,CAPITL,1263,17
9/9/2019 13:00,CENTRL,1754,17
9/9/2019 13:00,DUNWOD,672,17
9/9/2019 13:00,GENESE,1173,17
9/9/2019 13:00,HUD VL,985,17
9/9/2019 13:00,LONGIL,2557,17
9/9/2019 13:00,MHK VL,720,17
9/9/2019 13:00,MILLWD,284,17
9/9/2019 13:00,N.Y.C.,6871,17
9/9/2019 13:00,NORTH,491,17
9/9/2019 13:00,WEST,1747,17
9/9/2019 14:00,CAPITL,1265,18
9/9/2019 14:00,CENTRL,1740,18
9/9/2019 14:00,DUNWOD,675,18
9/9/2019 14:00,GENESE,1168,18
9/9/2019 14:00,HUD VL,1001,18
9/9/2019 14:00,LONGIL,2610,18
9/9/2019 14:00,MHK VL,714,18
9/9/2019 14:00,MILLWD,287,18
9/9/2019 14:00,N.Y.C.,6903,18
9/9/2019 14:00,NORTH,490,18
9/9/2019 14:00,WEST,1744,18
9/9/2019 15:00,CAPITL,1275,19
9/9/2019 15:00,CENTRL,1736,19
9/9/2019 15:00,DUNWOD,680,19
9/9/2019 15:00,GENESE,1166,19
9/9/2019 15:00,HUD VL,1017,19
9/9/2019 15:00,LONGIL,2660,19
9/9/2019 15:00,MHK VL,710,19
9/9/2019 15:00,MILLWD,290,19
9/9/2019 15:00,N.Y.C.,6935,19
9/9/2019 15:00,NORTH,489,19
9/9/2019 15:00,WEST,1729,19
9/9/2019 16:00,CAPITL,1317,20
9/9/2019 16:00,CENTRL,1752,20
9/9/2019 16:00,DUNWOD,687,20
9/9/2019 16:00,GENESE,1170,20
9/9/2019 16:00,HUD VL,1048,20
9/9/2019 16:00,LONGIL,2732,20
9/9/2019 16:00,MHK VL,723,20
9/9/2019 16:00,MILLWD,296,20
9/9/2019 16:00,N.Y.C.,6994,20
9/9/2019 16:00,NORTH,493,20
9/9/2019 16:00,WEST,1734,20
9/9/2019 17:00,CAPITL,1364,21
9/9/2019 17:00,CENTRL,1768,21
9/9/2019 17:00,DUNWOD,694,21
9/9/2019 17:00,GENESE,1181,21
9/9/2019 17:00,HUD VL,1071,21
9/9/2019 17:00,LONGIL,2793,21
9/9/2019 17:00,MHK VL,736,21
9/9/2019 17:00,MILLWD,301,21
9/9/2019 17:00,N.Y.C.,7010,21
9/9/2019 17:00,NORTH,495,21
9/9/2019 17:00,WEST,1737,21
9/9/2019 18:00,CAPITL,1396,22
9/9/2019 18:00,CENTRL,1769,22
9/9/2019 18:00,DUNWOD,694,22
9/9/2019 18:00,GENESE,1180,22
9/9/2019 18:00,HUD VL,1086,22
9/9/2019 18:00,LONGIL,2807,22
9/9/2019 18:00,MHK VL,749,22
9/9/2019 18:00,MILLWD,310,22
9/9/2019 18:00,N.Y.C.,6774,22
9/9/2019 18:00,NORTH,500,22
9/9/2019 18:00,WEST,1728,22
9/9/2019 19:00,CAPITL,1428,23
9/9/2019 19:00,CENTRL,1793,23
9/9/2019 19:00,DUNWOD,711,23
9/9/2019 19:00,GENESE,1186,23
9/9/2019 19:00,HUD VL,1118,23
9/9/2019 19:00,LONGIL,2812,23
9/9/2019 19:00,MHK VL,763,23
9/9/2019 19:00,MILLWD,319,23
9/9/2019 19:00,N.Y.C.,6656,23
9/9/2019 19:00,NORTH,506,23
9/9/2019 19:00,WEST,1736,23
9/9/2019 20:00,CAPITL,1419,0
9/9/2019 20:00,CENTRL,1792,0
9/9/2019 20:00,DUNWOD,715,0
9/9/2019 20:00,GENESE,1187,0
9/9/2019 20:00,HUD VL,1119,0
9/9/2019 20:00,LONGIL,2768,0
9/9/2019 20:00,MHK VL,765,0
9/9/2019 20:00,MILLWD,319,0
9/9/2019 20:00,N.Y.C.,6527,0
9/9/2019 20:00,NORTH,510,0
9/9/2019 20:00,WEST,1750,0
9/9/2019 21:00,CAPITL,1324,1
9/9/2019 21:00,CENTRL,1689,1
9/9/2019 21:00,DUNWOD,672,1
9/9/2019 21:00,GENESE,1122,1
9/9/2019 21:00,HUD VL,1048,1
9/9/2019 21:00,LONGIL,2576,1
9/9/2019 21:00,MHK VL,708,1
9/9/2019 21:00,MILLWD,300,1
9/9/2019 21:00,N.Y.C.,6253,1
9/9/2019 21:00,NORTH,495,1
9/9/2019 21:00,WEST,1684,1
9/9/2019 22:00,CAPITL,1210,2
9/9/2019 22:00,CENTRL,1545,2
9/9/2019 22:00,DUNWOD,615,2
9/9/2019 22:00,GENESE,1026,2
9/9/2019 22:00,HUD VL,953,2
9/9/2019 22:00,LONGIL,2333,2
9/9/2019 22:00,MHK VL,639,2
9/9/2019 22:00,MILLWD,270,2
9/9/2019 22:00,N.Y.C.,5907,2
9/9/2019 22:00,NORTH,471,2
9/9/2019 22:00,WEST,1584,2
9/9/2019 23:00,CAPITL,1113,3
9/9/2019 23:00,CENTRL,1430,3
9/9/2019 23:00,DUNWOD,557,3
9/9/2019 23:00,GENESE,945,3
9/9/2019 23:00,HUD VL,862,3
9/9/2019 23:00,LONGIL,2083,3
9/9/2019 23:00,MHK VL,581,3
9/9/2019 23:00,MILLWD,241,3
9/9/2019 23:00,N.Y.C.,5482,3
9/9/2019 23:00,NORTH,456,3
9/9/2019 23:00,WEST,1478,3
9/10/2019 0:00,CAPITL,1067,4
9/10/2019 0:00,CENTRL,1355,4
9/10/2019 0:00,DUNWOD,526,4
9/10/2019 0:00,GENESE,876,4
9/10/2019 0:00,HUD VL,820,4
9/10/2019 0:00,LONGIL,1991,4
9/10/2019 0:00,MHK VL,546,4
9/10/2019 0:00,MILLWD,222,4
9/10/2019 0:00,N.Y.C.,5400,4
9/10/2019 0:00,NORTH,449,4
9/10/2019 0:00,WEST,1375,4
9/10/2019 1:00,CAPITL,1039,5
9/10/2019 1:00,CENTRL,1310,5
9/10/2019 1:00,DUNWOD,496,5
9/10/2019 1:00,GENESE,839,5
9/10/2019 1:00,HUD VL,777,5
9/10/2019 1:00,LONGIL,1882,5
9/10/2019 1:00,MHK VL,521,5
9/10/2019 1:00,MILLWD,208,5
9/10/2019 1:00,N.Y.C.,5110,5
9/10/2019 1:00,NORTH,444,5
9/10/2019 1:00,WEST,1329,5
9/10/2019 2:00,CAPITL,1022,6
9/10/2019 2:00,CENTRL,1277,6
9/10/2019 2:00,DUNWOD,479,6
9/10/2019 2:00,GENESE,818,6
9/10/2019 2:00,HUD VL,753,6
9/10/2019 2:00,LONGIL,1817,6
9/10/2019 2:00,MHK VL,509,6
9/10/2019 2:00,MILLWD,202,6
9/10/2019 2:00,N.Y.C.,4934,6
9/10/2019 2:00,NORTH,442,6
9/10/2019 2:00,WEST,1305,6
9/10/2019 3:00,CAPITL,1019,7
9/10/2019 3:00,CENTRL,1266,7
9/10/2019 3:00,DUNWOD,469,7
9/10/2019 3:00,GENESE,811,7
9/10/2019 3:00,HUD VL,742,7
9/10/2019 3:00,LONGIL,1789,7
9/10/2019 3:00,MHK VL,506,7
9/10/2019 3:00,MILLWD,197,7
9/10/2019 3:00,N.Y.C.,4844,7
9/10/2019 3:00,NORTH,441,7
9/10/2019 3:00,WEST,1293,7
9/10/2019 4:00,CAPITL,1035,8
9/10/2019 4:00,CENTRL,1290,8
9/10/2019 4:00,DUNWOD,473,8
9/10/2019 4:00,GENESE,825,8
9/10/2019 4:00,HUD VL,746,8
9/10/2019 4:00,LONGIL,1811,8
9/10/2019 4:00,MHK VL,519,8
9/10/2019 4:00,MILLWD,198,8
9/10/2019 4:00,N.Y.C.,4850,8
9/10/2019 4:00,NORTH,444,8
9/10/2019 4:00,WEST,1313,8
9/10/2019 5:00,CAPITL,1095,9
9/10/2019 5:00,CENTRL,1377,9
9/10/2019 5:00,DUNWOD,504,9
9/10/2019 5:00,GENESE,883,9
9/10/2019 5:00,HUD VL,790,9
9/10/2019 5:00,LONGIL,1903,9
9/10/2019 5:00,MHK VL,569,9
9/10/2019 5:00,MILLWD,215,9
9/10/2019 5:00,N.Y.C.,5082,9
9/10/2019 5:00,NORTH,457,9
9/10/2019 5:00,WEST,1379,9
9/10/2019 6:00,CAPITL,1202,10
9/10/2019 6:00,CENTRL,1534,10
9/10/2019 6:00,DUNWOD,566,10
9/10/2019 6:00,GENESE,983,10
9/10/2019 6:00,HUD VL,867,10
9/10/2019 6:00,LONGIL,2073,10
9/10/2019 6:00,MHK VL,649,10
9/10/2019 6:00,MILLWD,244,10
9/10/2019 6:00,N.Y.C.,5604,10
9/10/2019 6:00,NORTH,477,10
9/10/2019 6:00,WEST,1498,10
9/10/2019 7:00,CAPITL,1263,11
9/10/2019 7:00,CENTRL,1625,11
9/10/2019 7:00,DUNWOD,627,11
9/10/2019 7:00,GENESE,1041,11
9/10/2019 7:00,HUD VL,919,11
9/10/2019 7:00,LONGIL,2227,11
9/10/2019 7:00,MHK VL,700,11
9/10/2019 7:00,MILLWD,265,11
9/10/2019 7:00,N.Y.C.,6182,11
9/10/2019 7:00,NORTH,487,11
9/10/2019 7:00,WEST,1565,11
9/10/2019 8:00,CAPITL,1272,12
9/10/2019 8:00,CENTRL,1671,12
9/10/2019 8:00,DUNWOD,667,12
9/10/2019 8:00,GENESE,1085,12
9/10/2019 8:00,HUD VL,961,12
9/10/2019 8:00,LONGIL,2363,12
9/10/2019 8:00,MHK VL,724,12
9/10/2019 8:00,MILLWD,284,12
9/10/2019 8:00,N.Y.C.,6672,12
9/10/2019 8:00,NORTH,492,12
9/10/2019 8:00,WEST,1636,12
9/10/2019 9:00,CAPITL,1281,13
9/10/2019 9:00,CENTRL,1725,13
9/10/2019 9:00,DUNWOD,694,13
9/10/2019 9:00,GENESE,1129,13
9/10/2019 9:00,HUD VL,985,13
9/10/2019 9:00,LONGIL,2453,13
9/10/2019 9:00,MHK VL,735,13
9/10/2019 9:00,MILLWD,293,13
9/10/2019 9:00,N.Y.C.,6985,13
9/10/2019 9:00,NORTH,493,13
9/10/2019 9:00,WEST,1692,13
9/10/2019 10:00,CAPITL,1291,14
9/10/2019 10:00,CENTRL,1775,14
9/10/2019 10:00,DUNWOD,715,14
9/10/2019 10:00,GENESE,1179,14
9/10/2019 10:00,HUD VL,1008,14
9/10/2019 10:00,LONGIL,2532,14
9/10/2019 10:00,MHK VL,743,14
9/10/2019 10:00,MILLWD,302,14
9/10/2019 10:00,N.Y.C.,7164,14
9/10/2019 10:00,NORTH,496,14
9/10/2019 10:00,WEST,1761,14
9/10/2019 11:00,CAPITL,1298,15
9/10/2019 11:00,CENTRL,1814,15
9/10/2019 11:00,DUNWOD,726,15
9/10/2019 11:00,GENESE,1223,15
9/10/2019 11:00,HUD VL,1033,15
9/10/2019 11:00,LONGIL,2599,15
9/10/2019 11:00,MHK VL,749,15
9/10/2019 11:00,MILLWD,311,15
9/10/2019 11:00,N.Y.C.,7280,15
9/10/2019 11:00,NORTH,496,15
9/10/2019 11:00,WEST,1800,15
9/10/2019 12:00,CAPITL,1310,16
9/10/2019 12:00,CENTRL,1846,16
9/10/2019 12:00,DUNWOD,737,16
9/10/2019 12:00,GENESE,1260,16
9/10/2019 12:00,HUD VL,1053,16
9/10/2019 12:00,LONGIL,2673,16
9/10/2019 12:00,MHK VL,755,16
9/10/2019 12:00,MILLWD,316,16
9/10/2019 12:00,N.Y.C.,7367,16
9/10/2019 12:00,NORTH,498,16
9/10/2019 12:00,WEST,1832,16
9/10/2019 13:00,CAPITL,1341,17
9/10/2019 13:00,CENTRL,1886,17
9/10/2019 13:00,DUNWOD,749,17
9/10/2019 13:00,GENESE,1298,17
9/10/2019 13:00,HUD VL,1081,17
9/10/2019 13:00,LONGIL,2757,17
9/10/2019 13:00,MHK VL,762,17
9/10/2019 13:00,MILLWD,322,17
9/10/2019 13:00,N.Y.C.,7450,17
9/10/2019 13:00,NORTH,498,17
9/10/2019 13:00,WEST,1891,17
9/10/2019 14:00,CAPITL,1369,18
9/10/2019 14:00,CENTRL,1906,18
9/10/2019 14:00,DUNWOD,755,18
9/10/2019 14:00,GENESE,1323,18
9/10/2019 14:00,HUD VL,1115,18
9/10/2019 14:00,LONGIL,2847,18
9/10/2019 14:00,MHK VL,765,18
9/10/2019 14:00,MILLWD,328,18
9/10/2019 14:00,N.Y.C.,7503,18
9/10/2019 14:00,NORTH,497,18
